"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","income","political","politicalOther","covidEmployment","feedback"
"HVQGoX0nRyuxX-it0ccNHDk6PLJaDgTgZ10ByrCrmiNd7ytfLBoX_82e_rPRRV5f","2021-08-25 18:50:13","2021-08-25 18:51:41","2021-08-25 18:51:41","","5767","hev","","5000","2","Gasoline","","SFH","","1","definitelyNot","definitelyNot","1974","female","","white","","degree_ms","employed_over40","townhome","","own","","2","inc_100to150","very_conservative","","no","Be Safe !"
"zIF6XQeZt-ScVGmYAKuzKKa9cTig9w73GN9QangMdJMfT14Nl4PdEBRVz4n8q8h3","2021-08-25 18:55:48","2021-08-25 18:58:15","2021-08-25 18:58:15","","9195","hev","phev, bev","7500","3","Gasoline","","driveway, SFH","","2","probablyYes","maybe","1949","male","","white","","degree_phd","retired","detached","","own","","2","inc_200to250","moderate","","no",""
"fExH_FSxl4ZMFnN6vbbYXjWnFWuY_MU4Uu705TFG8kbPv81sU4TlLUZiIutzNRDm","2021-08-25 19:08:47","2021-08-25 19:10:22","2021-08-25 19:10:22","","5762","hev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","definitelyNot","definitelyNot","1971","male","","white","","degree_bs","employed_over40","detached","","rent","","3","inc_150to200","very_conservative","","no","thank you."
"dOQ9qIr_giok0D3URBFlZuhNWVscVkkqvmjz8IKdBAjq8LVAeCrCbddyCVKC2uuH","2021-08-25 19:10:52","2021-08-25 19:12:42","2021-08-25 19:12:43","","2313","phev","","2500","2","","","street","","1","probablyYes","probablyNot","1952","female","","asian","","degree_associate","employed_over40","detached","","own","","5 or more","inc_25to35","very_liberal","","yes","Very Knowledgeable Survey "
"GL8UWOsvenjuMa0qiYh6A3nBmYtCW__9IdSVjuqXl0Pqqd6dPezlLF5Png3Kukwq","2021-08-25 19:11:00","2021-08-25 19:12:32","2021-08-25 19:12:32","","4895","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","probablyNot","1956","male","","white","","degree_ms","employed_over40","detached","","own","","2","inc_100to150","moderate","","no","none"
"0OIO8x1Cuv9Ttcgs1BsCH84UPDGqxrRsjZ5K8EgaYfZ5moOpVHycIYYVTIKSEciT","2021-08-25 19:12:09","2021-08-25 19:15:43","2021-08-25 19:15:43","","70","hev, phev","phev, bev","not_sure","1","Gasoline","","street, driveway, SFH","","2","maybe","maybe","1956","male","","white","","degree_bs","employed_over40","townhome","","rent","","1","inc_50to75","moderate","","no","Good survey.  It was direct, short and not at all confusing/"
"wrbbOUhZIO-aa53y3lmf4VJKPZzm95MEC34F2dwHpaqKoJCMlUqaK7v19uQkHvrL","2021-08-25 19:12:35","2021-08-25 19:14:20","2021-08-25 19:14:20","","2919","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","2","probablyYes","maybe","1947","male","","white","","degree_md","retired","detached","","own","","2","inc_100to150","liberal","","no",""
"2Bws91ozGd6qQncI6KfY1dwhveGYl_4nlRsJFQwC6gYvLFXZ0i2JyOkU-E7ysGYk","2021-08-25 19:13:41","2021-08-25 19:15:25","2021-08-25 19:15:25","","9380","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","shared_garage","","2","probablyYes","probablyYes","1955","male","","white","","degree_bs","retired","apartment","","rent","","1","inc_35to50","liberal","","no","good survey"
"7p5P9OmttXuGhXlsafcNpiEVysIiHhz5bPYqaDbrPABBckMpRA8JfKkVYY8XJskj","2021-08-25 19:15:34","2021-08-25 19:18:18","2021-08-25 19:18:18","","3288","hev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","3","maybe","maybe","1955","male","","white","","degree_ms","retired","detached","","own","","2","inc_100to150","conservative","","no",""
"RKOk583sfNYPQ9qg7wG7ZvCWh3PBuKKitHjNwEwZEB9VGsQYJZmHIxIwpuxtQNkY","2021-08-25 19:15:56","2021-08-25 19:17:16","2021-08-25 19:17:16","","1486","hev","phev, bev","7500","1","Gasoline","","SFH","","2","probablyNot","probablyYes","1952","female","","white","","degree_ms","retired","detached","","own","","1","inc_50to75","moderate","","no",""
"h3IC-W4abN0w7r7LNkrSylHr15shvF7rqOoeZCyyv9a1t3sYJX-EatNsBTOt8jfI","2021-08-25 19:16:17","2021-08-25 19:21:01","2021-08-25 19:21:01","","7371","hev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","2","maybe","definitelyNot","1950","male","","white","","degree_bs","retired","detached","","own","","2","inc_75to100","moderate","","no","Battery powered vehicles perform best at 75F. at 20F they lose 41% of range. Not a good option for winter"
"ENT47WnHm3itNbGc1Cd57fvIwA7HS6Yg3IbXpi8P9Fvdkaai69B7fFnb820oXPb_","2021-08-25 19:16:40","2021-08-25 19:18:27","2021-08-25 19:18:27","","4704","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","3","probablyYes","probablyYes","1953","male","","white","","college_some","retired","detached","","own","","2","inc_150to200","very_conservative","","no","Good survey "
"5groeDaaLh3dMstEk9baC96wMaPYwNLslzjUA8lfA1nDHGVKa-n74uUcOmnAKtCE","2021-08-25 19:18:35","2021-08-25 19:20:29","2021-08-25 19:20:29","","881","hev","bev","not_sure","2","Gasoline","","SFH","","3","probablyNot","probablyNot","1950","male","","white","","degree_ms","retired","detached","","own","","2","inc_150to200","conservative","","no",""
"3UbT0z8kUMLEBBhIIfYkMSe7EHzcWVJ7yts4_tmuRfudAQcgKAxx7h5M7mOTcpT9","2021-08-25 19:20:34","2021-08-25 19:22:22","2021-08-25 19:22:22","","7160","hev","phev, bev","not_sure","2","Gasoline","","SFH","","3","probablyNot","definitelyNot","1947","male","","white","","vocational","retired","detached","","own","","2","inc_50to75","conservative","","no",""
"syDExV2TzhKpOYbCoJHNtHI9Q-3YGasDu28ltYyfYix7yWTCa4u8Feymlwq1x3Lm","2021-08-25 19:20:49","2021-08-25 19:23:07","2021-08-25 19:23:07","","5215","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","1","probablyYes","probablyNot","1945","male","","white","","degree_phd","retired","townhome","","own","","2","inc_100to150","moderate","","no",""
"-WK16C4pkRaNtsfOIrP8_Iz2xE0dHn8uDBywe_tsb8JbHR97I-UryPC-DRX-ekpW","2021-08-25 19:21:12","2021-08-25 19:22:35","2021-08-25 19:22:35","","6005","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyYes","maybe","1952","male","","white","","degree_md","employed_under40","detached","","own","","2","inc_100to150","conservative","","no",""
"zXiWpawNs6-BXj9lcskA0igkFrzMeyUJ5_mjNqfq4Y7oXWi1WKW2GpKeevyTelw9","2021-08-25 19:22:11","2021-08-25 19:24:55","2021-08-25 19:24:55","","14","bev","phev","7500","1","Gasoline","","SFH","","1","maybe","definitelyYes","1982","male","","white","","degree_ms","employed_over40","condo","","own","","3","inc_100to150","moderate","","yes","No thank you
It was great"
"TaOa32EvUXB0D_g_WRuwqjHXR9HM3cu1LwbaK76SRSlAElBGkfRk9czCTSceW83S","2021-08-25 19:22:26","2021-08-25 19:24:11","2021-08-25 19:24:11","","2964","hev","phev","not_sure","1","Gasoline","","SFH","","1","definitelyYes","probablyYes","1950","male","","white","","degree_bs","retired","detached","","own","","1","inc_75to100","moderate","","no",""
"DbCl3J5UrIffCCGgZQdfPoAsVIw_IkznjxTlQHvXd1ZwBPtRZJoF8rcNwe-CHh6r","2021-08-25 19:23:17","2021-08-25 19:24:59","2021-08-25 19:24:59","","4249","hev","phev, bev","not_sure","1","Hybrid","","driveway","","2","probablyYes","probablyYes","1980","male","","white","","degree_ms","employed_over40","detached","","own","","1","inc_50to75","moderate","","no",""
"FO_cSfLvqnjjzt2-jdm3st_uWmnTueXzQ9FcIQpt0p5f5F6wsQXjArnKPlJZKXIg","2021-08-25 19:25:31","2021-08-25 19:27:12","2021-08-25 19:27:12","","5968","hev","phev","7500","1","Gasoline","","SFH","","3","maybe","maybe","1950","male","","white","","degree_bs","employed_over40","townhome","","own","","2","inc_100to150","conservative","","no","none"
"xuEgq_4I3u7s8NNSHjw82v91NGIj3Njkgv1fG_I6bit1WQgxc2hnUu6RRW04rgUr","2021-08-25 19:25:43","2021-08-25 19:27:28","2021-08-25 19:27:28","","8876","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","probablyNot","definitelyYes","1965","male","","white","","degree_ms","employed_under40","detached","","own","","1","inc_75to100","conservative","","no",""
"RgHVHENK80uWfV1TZekD0j_QRVa_GlxhmbPDZ1k1t6W691uMV07nk508JJhVKueE","2021-08-25 19:26:54","2021-08-25 19:37:07","2021-08-25 19:37:07","","1428","hev","","5000","1","","","shared_garage","","1","definitelyYes","probablyYes","1981","female","","white","","degree_ms","employed_over40","detached","","own","","4","inc_100to150","very_conservative","","yes","this is good time"
"io72T4Hj0zLERYKGvG6EvrPz5hmUrdgLLaOVk0QnICJigdpq1CW6j0ER2XQ2eyoP","2021-08-25 19:28:03","2021-08-25 19:35:44","2021-08-25 19:35:44","","7239","hev, phev","phev, bev","7500","1","Gasoline","","SFH","","2","definitelyYes","definitelyYes","1961","male","","hispanic","","hs","employed_over40","detached","","own","","3","inc_100to150","very_conservative","","no","enjoyed it."
"T-c22ssVEju2BJKtgL79Ysrp8eITVODJ-ORZrllcirbtNEkmszEAMQ9SObIDv1Bk","2021-08-25 19:28:34","2021-08-25 19:30:57","2021-08-25 19:30:57","","1073","hev","phev, bev","7500","1","Gasoline","","street, driveway, SFH","","1","definitelyYes","definitelyYes","1951","male","","white","","degree_bs","retired","detached","","own","","1","inc_50to75","very_liberal","","no",""
"LbL_bZrZ27KKTlbgkXITS6dW3t1iO-BzTBJn3FG5sgU6qL9osSHKLegmhsBvV9sf","2021-08-25 19:29:54","2021-08-25 19:31:46","2021-08-25 19:31:46","","1983","phev","phev, bev","not_sure","1","Gasoline","","driveway","","1","maybe","maybe","1944","male","","white","","degree_bs","retired","detached","","own","","2","inc_150to200","conservative","","no",""
"CZIeOc7tjsgQMJtHSA8Q8GwhiiRSc1pZkiBUW2m-X2_cc4Aow63A7BEzz7WcCkwL","2021-08-25 19:32:33","2021-08-25 19:35:02","2021-08-25 19:35:02","","9265","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","shared_garage","","2","maybe","maybe","1950","male","","white","","degree_md","employed_over40","apartment","","rent","","3","inc_100to150","moderate","","no",""
"5OL591CUvQD6LX6u10sfwhiyYhV4jp2Y8rnu9iz6SXNYtptu3vkOh4fmzb8oicKp","2021-08-25 19:35:27","2021-08-25 19:38:02","2021-08-25 19:38:02","","7948","hev, phev","hev, phev, bev","7500","1","Gasoline","","SFH","","1","definitelyYes","probablyYes","1965","female","","white","","degree_bs","employed_under40","detached","","own","","2","inc_100to150","moderate","","no","No it was very informative "
"9fGF5bakOOND74J8t8RpjGyf9tyHWMHVhWZN-CaqWonCp_sM9pW33JV46dzOJGE0","2021-08-25 19:37:30","2021-08-25 19:39:01","2021-08-25 19:39:01","","4760","hev","phev, bev","7500","3","Gasoline","","driveway, SFH","","2","maybe","definitelyNot","1965","male","","white","","degree_bs","employed_over40","detached","","own","","3","inc_75to100","liberal","","no",""
"vmTig9-H_rJNFfnXZaz-SShQFrxfYKJYkgjRQyRhgMBHvFTENA1od88xlLNhUrIr","2021-08-25 19:38:25","2021-08-25 19:40:44","2021-08-25 19:40:44","","7705","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","definitelyNot","1947","male","","white","","degree_ms","retired","detached","","own","","2","inc_100to150","moderate","","no","none"
"Kze0ChygCSkIjx3gG6LG-WPYIAeUnH9SEB_Ec7LCfT0sd5yZWkYLWn0kE5DwM7hz","2021-08-25 19:40:33","2021-08-25 19:43:38","2021-08-25 19:43:38","","129","hev, phev","phev, bev","7500","2","Gasoline","","street, SFH","","3","maybe","probablyNot","1946","male","","black","","college_some","retired","detached","","own","","2","inc_50to75","liberal","","no",""
"4ZT1rqbw7S6DoRC5e-ZIbdNdK30AegNJf_FXM8-U__iXGV3-DUML2whRu_PBkqCo","2021-08-25 19:43:49","2021-08-25 19:45:06","2021-08-25 19:45:06","","1740","hev","hev","7500","1","Hybrid","","SFH","","1","definitelyYes","probablyYes","1985","male","","white","","degree_ms","employed_over40","detached","","own","","3","inc_150to200","very_conservative","","yes","Thank you very much"
"xE0xDXF0GjCb9wrAnd5EmxpqX-PT4ZIGDc5mDgAB6ElhnOodG4hSKvwuz9ksZOTs","2021-08-25 19:43:56","2021-08-25 19:45:05","2021-08-25 19:45:05","","8003","hev, phev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","3","probablyNot","maybe","1979","male","","white","","degree_associate","employed_over40","detached","","own","","5 or more","inc_75to100","conservative","","no",""
"CM3lwcdgzL_7wtOFc2w2kpKvQjZ6TVYjU47TYpEOtR3DPifuzm70D3fqyAoNTrOG","2021-08-25 19:44:14","2021-08-25 19:47:07","2021-08-25 19:47:07","","4313","hev","phev, bev","not_sure","4","Gasoline","","driveway","","3","probablyNot","definitelyNot","1951","male","","white, hispanic, prefer_not_say","","degree_ms","employed_over40","detached","","own","","4","inc_100to150","very_conservative","","no",""
"zn56CpHT35CcXa-a0bnvxB696MIfLSQ_5raQUDBkRWKe8E8dsHTwQk17BxYJdy3h","2021-08-25 19:44:29","2021-08-25 19:46:00","2021-08-25 19:46:00","","509","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","maybe","1952","male","","white","","college_some","retired","detached","","own","","2","inc_50to75","liberal","","no",""
"Yt1Wwe7HpE5xabFmmpdZCmE1ZctGLAaV10KftifNeZSnRi3V29QgKZBSbgaADgsd","2021-08-25 19:45:26","2021-08-25 19:48:12","2021-08-25 19:48:12","","4443","hev","phev","not_sure","2","Gasoline","","SFH","","1","probablyYes","probablyYes","1949","male","","white","","degree_ms","employed_over40","detached","","own","","2","inc_over400","moderate","","no","The laws need to change on electric vehicles as more electric vehicles are purchased there will be less money going for road repairs and construction as they pay no gas tax"
"wOOM7XMDNld1obYm4GUFCT5BDldcu4EEh_xJ1G0qu2gvRLik5mgZn_CsgBzBVKbo","2021-08-25 19:47:00","2021-08-25 19:49:08","2021-08-25 19:49:08","","2343","hev, phev","phev, bev","not_sure","0","","","street, shared_lot","","3","definitelyNot","definitelyNot","1955","female","","white","","degree_phd","retired","apartment","","rent","","1","inc_25to35","moderate","","no",""
"NB-CsqZg-p5rph34IhtGI_ttAa353JNZ4Jan4aH2GxQgt1DZWBsPdmCZ8yZJfzYS","2021-08-25 19:47:24","2021-08-25 19:48:37","2021-08-25 19:48:37","","2983","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","definitelyYes","probablyNot","1981","male","","white","","degree_phd","employed_over40","apartment","","rent","","2","inc_50to75","very_liberal","","no",""
"-0QRhE_Q1-O4boVUIDQmBoyXjXbLo0MqOkDhLi7oBAemQ0OqeYOCGwZau8dK_fiB","2021-08-25 19:47:24","2021-08-25 19:48:52","2021-08-25 19:48:52","","6401","phev","hev","10000","5","Gasoline","","shared_garage","","1","definitelyYes","definitelyYes","1980","male","","white","","degree_ms","employed_under40","apartment","","own","","3","inc_100to150","very_conservative","","yes","yes"
"BWLjNJnPnu_2rFx6p3mESreSLKvyjo2k_ahOLRYV3-DWSWD9erYEG-FWaVvJiRyL","2021-08-25 19:47:43","2021-08-25 19:49:31","2021-08-25 19:49:31","","924","hev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyNot","probablyNot","1952","male","","white","","college_some","retired","detached","","own","","2","inc_100to150","moderate","","no",""
"H2bflXzPJdjK9UwD2gqkFLTS5QZ4ngioIEzWlZXJizmxW29AfRn3Hr5jX4vp6xrs","2021-08-25 19:49:05","2021-08-25 19:50:42","2021-08-25 19:50:42","","3609","hev","phev, bev","7500","2","Gasoline","","SFH","","2","maybe","maybe","1962","male","","white","","degree_bs","employed_over40","detached","","own","","2","inc_100to150","liberal","","yes",""
"dmw0xMn-a3Db-jHna8g09OHePzuEMbSufsLilhMtqeDa8pq8Z6G3qhXCg9wbadtg","2021-08-25 19:49:39","2021-08-25 19:50:56","2021-08-25 19:50:56","","8841","hev","hev, phev, bev","5000","1","Gasoline","","SFH","","3","probablyNot","probablyNot","1970","female","","white","","degree_bs","employed_under40","detached","","own","","2","inc_75to100","conservative","","yes","Good survey"
"6Lzk5xw95NqjE8EcZSwtJiZ0sw620YRJqdSCRuVb9Uc-pmJ91laWlI60-wSYVjLc","2021-08-25 19:50:48","2021-08-25 19:52:40","2021-08-25 19:52:40","","7304","hev","phev, bev","7500","1","Gasoline","","SFH","","2","definitelyYes","probablyYes","1954","female","","white","","degree_ms","employed_over40","detached","","own","","1","inc_75to100","conservative","","no","interesting survey"
"5mLPVTp5V1Oj2Qg2LEHLaJ3x8_4FtrI6tBUmvbxzkG1Q0pc_GluQS_pY3ekyV9_2","2021-08-25 19:51:42","2021-08-25 19:52:40","2021-08-25 19:52:40","","2443","phev","hev","not_sure","4","Gasoline","","driveway","","3","probablyNot","probablyNot","1983","male","","white","","degree_bs","disabled","mobile","","own","","4","inc_50to75","liberal","","yes",""
"Wo6IbpZHqYcmtgMCAe1fapkLt5Ozw5lpKXBiX5d0vy7eo1sVFMrGKs-xn7hfjZsi","2021-08-25 19:54:33","2021-08-25 19:57:39","2021-08-25 19:57:39","","9910","hev","phev, bev","not_sure","2","Gasoline","","shared_lot","","3","probablyYes","maybe","1941","male","","white","","degree_bs","retired","condo","","own","","2","inc_150to200","moderate","","no","Good survey"
"4wMCgbpvjjY_Mw-lb_5xYRZaFkkybeGkmmLrh9i6LMZxz1I9FzVT298NIyc-wT9c","2021-08-25 19:54:46","2021-08-25 19:55:40","2021-08-25 19:55:40","","1788","hev, phev, bev","hev, phev, bev","7500","2","Gasoline","","SFH","","3","probablyYes","probablyYes","1985","male","","asian","","degree_bs","employed_over40","detached","","own","","4","inc_75to100","conservative","","no",""
"O7bCC1LPqYhrfOln77qgoMIU7kt7EuV0NRI1Vg0jvPNWgT2TwsQfmaiaJmBPTam9","2021-08-25 19:55:03","2021-08-25 19:56:28","2021-08-25 19:56:28","","3947","hev","phev, bev","not_sure","2","Gasoline","","","2 1/2 car garage ","3","maybe","maybe","1949","female","","white","","degree_bs","retired","detached","","own","","2","inc_50to75","moderate","","no",""
"ki2fs0Q-pZWJFZD6SbqIrPv_dT078FeEkGOkUavgkMO_AxBr-CiTVc5mSiXc0jpw","2021-08-25 19:55:19","2021-08-25 19:57:52","2021-08-25 19:57:52","","2329","hev, phev","phev, bev","7500","2","Gasoline","","SFH","","3","probablyYes","probablyNot","1954","male","","white","","degree_ms","employed_over40","detached","","own","","2","inc_150to200","very_conservative","","no",""
"JuSzC5zSaHCggY6_yOxDg7aeRQxfCQ9jeaMUaj0POaGeROBA7qlkbjt0HIE7C7FC","2021-08-25 19:59:06","2021-08-25 20:00:41","2021-08-25 20:00:41","","8175","hev","phev, bev","not_sure","1","Gasoline","","driveway, SFH","","3","maybe","probablyNot","1950","male","","white","","degree_bs","retired","detached","","own","","1","inc_75to100","very_liberal","","no",""
"YYsNPbE-Yj_UNPi52J250xRtNssnpXhpSszbtcZpmaY4UJ9k8tUTDF15vJ5TnteF","2021-08-25 19:59:10","2021-08-25 20:01:49","2021-08-25 20:01:49","","722","hev, phev","phev, bev","not_sure","2","Gasoline","","SFH","","2","probablyYes","probablyNot","1949","male","","white","","degree_associate","retired","detached","","own","","2","inc_75to100","moderate","","no",""
"Y-QLvSCOPAXBjm9-PNMVOgTXbySHMbQ82j0yYnulGbiP5-SHLT6fjPWUPepwBKCW","2021-08-25 20:00:03","2021-08-25 20:01:42","2021-08-25 20:01:42","","2122","phev","hev, phev, bev","not_sure","2","Gasoline, Hybrid","","driveway, SFH","","3","maybe","probablyYes","1954","female","","white","","degree_associate","employed_over40","detached","","own","","2","inc_150to200","moderate","","no",""
"fjkEmca4uQdrAJ-ZSPCpGRH7jkLx2gGi9YrJr_curI46RBNOlyJYs1OF1Y1DdbRK","2021-08-25 20:01:47","2021-08-25 20:03:54","2021-08-25 20:03:54","","602","hev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","probablyNot","probablyNot","1941","male","","white","","degree_phd","retired","detached","","own","","2","inc_35to50","conservative","","no",""
"2LOo-00_m1dEmyYJ4dsvSxjeuiK71W8GA5_8Z76eW5G0Wyw6Ap2LHsl_DIEfyBvL","2021-08-25 20:03:44","2021-08-25 20:04:54","2021-08-25 20:04:54","","2557","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","definitelyNot","definitelyNot","1968","male","","white","","college_some","not_employed_yes_looking","detached","","own","","2","under25","conservative","","no",""
"6HsYfnxtUhLCtqtQC2yBC38lXbD_XPdJ39fr1JYBAobNxBp46gmkRZAwL1kZsbXi","2021-08-25 20:09:34","2021-08-25 20:11:21","2021-08-25 20:11:21","","7381","hev","phev","not_sure","1","Gasoline","","shared_lot","","2","probablyYes","probablyYes","1962","female","","white","","college_some","retired","apartment","","rent","","3","inc_50to75","conservative","","no",""
"fEIj-p_f7BfhZE4ZckHowmleRCThO2t_GibCAcq2t4CtzDqryb344s8SRCNzwCac","2021-08-25 20:11:08","2021-08-25 20:12:44","2021-08-25 20:12:44","","7783","","hev, phev, bev","not_sure","2","Gasoline","","driveway","","2","probablyNot","probablyNot","1951","male","","white","","degree_ms","retired","detached","","own","","3","inc_100to150","conservative","","no",""
