"session","created","modified","ended","expired","respondentID","knowledgeFuelGas","knowledgeFuelElec","knowledgeSub","householdVehicles","currentVehType","currentVehTypeOther","parkingHousehold","parkingHouseholdOther","neighborEV","considerPHEV","considerBEV","yearOfBirth","gender","genderOther","ethnicity","ethnicityOther","education","work","housingType","housingTypeOther","housingOwner","housingOwnerOther","householdSize","political","politicalOther","covidEmployment","feedback"
"Ru6bDl_rkbf7b7w8cyCbRDXmf7UDMadLiPKZzh7ulGyKlSkHx5-PwRVJH1K2OT52","2021-11-05 07:39:44","2021-11-05 07:42:23","2021-11-05 07:42:23","","5642","hev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","3","maybe","probablyNot","1951","female","","white","","degree_associate","employed_under40","detached","","own","","1","moderate","","yes",""
"GSu-Y_y3bj-1QcsDmp9cmP402JievyYJ9d4D9LGH1GXLymRqPJ7Qo22mBPWKRr1J","2021-11-05 08:28:02","2021-11-05 08:30:26","2021-11-05 08:30:26","","8614","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1992","female","","white","","college_some","student","detached","","rent","","3","moderate","","yes","It was good nd not to long"
"27XXZqPaiQZgTtq05nV50GPZQ6IPoDgO_XpxFfOWS92xuHbJ4UwQVbnCWJw_7wkX","2021-11-05 08:37:54","2021-11-05 08:39:23","2021-11-05 08:39:23","","8199","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","probablyNot","probablyNot","1953","female","","white","","degree_ms","retired","detached","","own","","1","moderate","","no",""
"f4AFkV6iQK6zIKUkpACJIshdIFBnZH7Bh6DuEKIasV91P7B7a8wwJ4WTX6_3Fnu_","2021-11-05 08:45:29","2021-11-05 08:48:31","2021-11-05 08:48:31","","4648","hev","phev","not_sure","2","Gasoline","","driveway","","3","probablyYes","probablyYes","1952","female","","white","","hs","retired","mobile","","own","","2","moderate","","no",""
"WIx8Y63wJ8_aov3jBdAbMYkIu8hUME8dK-RIrv_PuSXd1DJVMIxn9ivSWcEXCIH_","2021-11-05 10:28:56","2021-11-05 10:30:17","2021-11-05 10:30:17","","4189","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","definitelyYes","definitelyYes","1954","female","","white","","degree_bs","retired","detached","","own","","1","liberal","","no",""
"0jWFKrYbKBNhzhf-8ebhT5EH-VzsuwM9WaMOhq0_uetkGyoNJ1UdYGTYD9ZmUC5N","2021-11-05 10:42:39","2021-11-05 10:43:53","2021-11-05 10:43:54","","7151","bev","phev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1990","female","","white","","hs","employed_under40","detached","","own","","2","moderate","","no","N/A"
"5ZR9olSxdaDhlVd2O8bPbA5R4w13SuRZmeAPWbXpcQ9ljJveh9upIh_G-W86CwSn","2021-11-05 11:32:45","2021-11-05 11:34:21","2021-11-05 11:34:21","","988","hev","phev","not_sure","1","Gasoline","","shared_lot","","3","probablyNot","probablyNot","1969","male","","white","","degree_bs","employed_over40","apartment","","rent","","1","moderate","","no","nothing"
"qacs4Z-JMm4lpBUYvJAzy5FKBA3k1jg1KKkCeZ8CboWfoUp0WvatZ1Ii33t7AD7O","2021-11-05 12:45:01","2021-11-05 12:47:47","2021-11-05 12:47:47","","8782","phev","hev","not_sure","2","Gasoline","","SFH","","3","probablyNot","definitelyNot","1976","female","","white","","hs","student","detached","","own","","3","moderate","","no",""
"NhZRDOWxsp8TYzyXVUHbbtsuedpxolud9X_CwxVkcrR5_lk2dw72OAsfQH-YP4Jg","2021-11-05 12:47:56","2021-11-05 12:49:54","2021-11-05 12:49:54","","2267","hev","bev","not_sure","2","Gasoline","","driveway","","2","probablyYes","probablyYes","1940","male","","white","","hs","employed_under40","detached","","own","","2","moderate","","no",""
"ahQAb0r9SC3Mj4h0dfGU4uiesilOa86QyqO34ZIr4g9YcLixWKoH7J_BaePb1y5q","2021-11-05 12:47:59","2021-11-05 12:50:17","2021-11-05 12:50:17","","9443","hev","hev","not_sure","3","Gasoline","","SFH","","2","maybe","maybe","1949","female","","white","","hs","retired","detached","","own","","2","very_conservative","","no",""
"Etn3JoOBl_Y-hkDIwYzF2ggSqXNnS1Y9tK8fFgx7l1_1z4o9An9L0SCbI6uck3eO","2021-11-05 13:39:13","2021-11-05 13:41:26","2021-11-05 13:41:26","","3145","hev","hev, phev, bev","not_sure","2","Gasoline","","SFH","","2","maybe","maybe","1952","female","","white","","degree_bs","retired","detached","","own","","2","moderate","","no","none"
"9-I67tsRZ2wGuCgflsf453MlfmgqSGT1kY9dVg7AkXAl785-Z_LCFvTmy--LfjPJ","2021-11-05 13:50:24","2021-11-05 13:52:36","2021-11-05 13:52:36","","484","hev","hev, phev, bev","not_sure","2","Gasoline","","driveway","","2","maybe","maybe","1970","female","","native","","college_some","not_employed_not_looking","detached","","own","","3","very_liberal","","no",""
"thSWMR6KF-jK69fiuZvteAFIHUXhn2in2giHUD0uCep1VjXg8GlLRqOKZBk34I_e","2021-11-05 14:01:25","2021-11-05 14:03:06","2021-11-05 14:03:06","","9789","hev, phev","hev, phev, bev","10000","1","Gasoline","","SFH","","2","maybe","maybe","1954","male","","white","","degree_bs","retired","detached","","own","","1","conservative","","no",""
"NJe6OcjLH4tgtQDJGxKs2QZ192yQ3x-P_-NZh1viCPak2URza6SXI2B2QjdMFir8","2021-11-05 14:03:01","2021-11-05 14:05:24","2021-11-05 14:05:24","","3918","hev","phev, bev","not_sure","2","Gasoline","","driveway","","2","probablyNot","probablyNot","1940","male","","white","","degree_associate","retired","detached","","own","","2","conservative","","no",""
"LWVvYDWeUOg1hXyLoGXVE9mUCrg1cZRCsJanfcXIEBsc5MXlP5ac2pGYwCUZSgRO","2021-11-05 14:09:37","2021-11-05 14:11:38","2021-11-05 14:11:38","","9343","hev","bev","not_sure","1","Gasoline","","street","","3","maybe","maybe","1955","male","","white","","vocational","retired","townhome","","own","","1","moderate","","no",""
"gkZ0lWPmBtnXtpTuIDba8kYz8fxQ_02fejJdAiZ5r_wDk0N3QZeuqY4mhwrEsOAA","2021-11-05 14:17:20","2021-11-05 14:19:35","2021-11-05 14:19:35","","1586","hev, phev","phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","probablyYes","maybe","1951","female","","white","","degree_bs","retired","detached","","own","","2","liberal","","no",""
"Trj4Lf_FEY5n6W8T6W0OC9yEfIicTfV7U7TNXvUiV9tRaTw7Vxza-MUo8pRZiPLv","2021-11-05 14:23:35","2021-11-05 14:25:31","2021-11-05 14:25:31","","529","hev","phev, bev","7500","1","Gasoline","","street, driveway, SFH","","2","probablyNot","definitelyNot","1940","male","","white","","degree_bs","retired","detached","","own","","1","very_conservative","","no","none"
"v8Ie7Mn3Yxg5VjE06zlydTdZVnNfCdY0DFNyHtpW_6H__fS1XZ_5NPw7pdlB-04l","2021-11-05 14:32:42","2021-11-05 14:35:04","2021-11-05 14:35:04","","7668","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","3","probablyNot","definitelyNot","1950","female","","white","","college_some","retired","detached","","own","","2","liberal","","no",""
"NSxKNmkAiQKuYXqFQEKr_Ru7kH8w2acZEWWY37AFXuF020vxNYzuduLZEQCLPMR8","2021-11-05 14:54:12","2021-11-05 14:55:59","2021-11-05 14:55:59","","8014","hev","phev, bev","not_sure","1","Gasoline","","SFH","","1","probablyYes","probablyNot","1953","female","","prefer_not_say","","degree_bs","retired","detached","","own","","2","moderate","","no",""
"agEW_ro8ifARJmb3YRZOX4PPtc7PL9bwrPTuFoEskgC18eQH_m-MlPZRb8Jwh3gW","2021-11-05 15:16:10","2021-11-05 15:17:45","2021-11-05 15:17:45","","9514","phev","phev","not_sure","3","Gasoline","","SFH","","3","maybe","probablyNot","prefer_not_say","female","","white","","degree_bs","retired","detached","","own","","2","conservative","","no","no"
"pYj-HUR5l9vIlHJ5W-jOktbZBzLOoQhPtnyjhmjZLaoyh2_59kZ40c_s3HxI-oQU","2021-11-05 15:36:18","2021-11-05 15:38:04","2021-11-05 15:38:04","","9002","hev","phev, bev","not_sure","1","Gasoline","","shared_garage","","2","definitelyNot","definitelyNot","1986","male","","asian, white","","degree_bs","not_employed_yes_looking","apartment","","rent","","2","very_conservative","","no","Nothing"
"PWkM25TSwTMDUQ2F5jPE98NIFzhu6XZHuCPW5_RxjvaJfJBT0pinqn4xTGsBSrGl","2021-11-05 15:58:18","2021-11-05 16:01:16","2021-11-05 16:01:16","","808","hev","hev, phev, bev","not_sure","2","Gasoline","","driveway, SFH","","2","definitelyYes","definitelyYes","1952","female","","white","","degree_phd","retired","detached","","own","","3","moderate","","no",""
"buwzvFDp3SfyA4FjMaH9Jd6UFapSHnGnb3-RG8FQvOiOSobmCZV_xdXM-vAE3RNt","2021-11-05 16:22:19","2021-11-05 16:28:50","2021-11-05 16:28:50","","3827","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","probablyNot","1952","female","","white","","degree_bs","retired","detached","","own","","1","liberal","","no","Not at this time."
"Ja4LgZklL7heiWtaqpnWcjNyOlSKVH5mIUHOJtSL2H7LploKL5OQK59KO2jWB-Oi","2021-11-05 17:52:07","2021-11-05 17:53:56","2021-11-05 17:53:56","","3303","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyYes","definitelyYes","1983","female","","white","","college_some","disabled","detached","","rent","","1","very_liberal","","no",""
"1WooKt4Mtldv_UbFpyJ8AKs_xTj0lHJJsArOjCh542nBlC5AVz0N7yN5QyUz1qkN","2021-11-05 19:26:26","2021-11-05 19:27:18","2021-11-05 19:27:18","","8350","phev","phev","1000","2","Hybrid","","driveway","","2","definitelyNot","probablyNot","1982","female","","white","","degree_ms","not_employed_yes_looking","detached","","prefer_not_say","","1","moderate","","no","Thanks again You t"
"4LG3aSPFIUygtT5nLaKvypJz7YJfyZbliHIr55mNkdREtKzVfDucwBFfeXwQWsVl","2021-11-05 19:30:21","2021-11-05 19:32:44","2021-11-05 19:32:44","","8574","","phev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1955","male","","black","","degree_bs","retired","mobile","","own","","1","very_liberal","","no",""
"1umPLWImtCjdXXpCqXGQDWYzx7rCo6YF1VMI-cxOclnZgnfguQX8ThHlaBEnC6RP","2021-11-05 20:03:37","2021-11-05 20:05:29","2021-11-05 20:05:29","","977","hev, phev","hev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyNot","1947","male","","white","","hs","retired","apartment","","rent","","2","moderate","","no","none at this time."
"yAi_HQqIuYgwLTK7RvROYW1MAJpD_wiunBzEw4HBNRBQGpSwxMCVAR07EW_K2Ohp","2021-11-06 00:28:10","2021-11-06 00:30:49","2021-11-06 00:30:49","","1175","hev","","10000","1","Gasoline","","","","2","definitelyYes","probablyYes","1952","female","","white","","college_some","retired","apartment","","rent","","1","very_conservative","","yes","none"
"tuvHUcmzgdO079yAVr3NvRUDhLT01bQmTs8_7huikT2FJvqdiqk8vuuTa4o9Cfmy","2021-11-06 05:37:53","2021-11-06 05:40:15","2021-11-06 05:40:16","","9576","phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","3","maybe","maybe","1951","female","","white","","degree_bs","retired","detached","","own","","2","very_conservative","","no",""
"I2AgpPneupmwSERfqfrhTX41WV78cKp7bN2FwYhRhlCCbyxvWPVCnTGP63k40ZhD","2021-11-06 07:45:46","2021-11-06 07:47:16","2021-11-06 07:47:16","","9149","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1972","female","","white","","hs","employed_under40","detached","","prefer_not_say","","2","very_conservative","","no","NA"
"jGleMMlM5mEly_cTKDJf_3m2WWlhfGZ4ByMZY5GEEg8ZcSQc0vFn2FkwuVnt946E","2021-11-06 15:07:26","2021-11-06 15:08:37","2021-11-06 15:08:38","","1337","hev","phev","not_sure","2","Gasoline","","driveway","","3","definitelyNot","definitelyNot","1962","female","","white","","hs","employed_over40","detached","","own","","2","very_conservative","","no",""
"_DmmnRYvPIXDbDtt2WG6L41D8a22AIGoelivszuHdBlIJ0pCXM9KB_EBfNyNn4W4","2021-11-06 17:13:17","2021-11-06 17:15:18","2021-11-06 17:15:18","","2619","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","2","maybe","maybe","1941","female","","white","","hs","retired","detached","","own","","1","very_liberal","","no","it was a fine survey"
"X9-XKasvbbQ-bASUym64L3gMcRFzmmHvp_ZSJAVASTfo2P_FVpFCUOf0jD2lYj8v","2021-11-06 17:19:52","2021-11-06 17:25:34","2021-11-06 17:25:34","","4463","hev, phev","bev","7500","2","Gasoline","","driveway, SFH","","3","definitelyYes","maybe","1942","male","","white","","degree_associate","retired","detached","","own","","2","moderate","","no",""
"edvUJJFqzi40cW0HN1B8kXiJSOs0hCVB5mWW_15laPPP8lXEsr_LpS4-NyhWCbRq","2021-11-06 17:36:04","2021-11-06 17:37:18","2021-11-06 17:37:18","","3375","hev","phev, bev","not_sure","2","Gasoline","","street, driveway, SFH","","2","definitelyNot","definitelyNot","1950","female","","white","","degree_associate","retired","detached","","own","","2","moderate","","no",""
"xPuIqFzgqims86CTx-jRjAZmu-x3_d7bZSrMiAS_KBhM9X-tOz_B9ApvxHCMMT9-","2021-11-06 18:30:08","2021-11-06 18:32:46","2021-11-06 18:32:46","","4146","hev, phev","phev, bev","not_sure","1","Gasoline","","street, shared_lot","","3","probablyYes","probablyNot","1984","female","","black","","college_some","student","apartment","","rent","","3","liberal","","no",""
"9WRzvFOWBLwkad8eRrhkzrpjBBrV1l-Eif9ZIQSNXjYOyzrQLVdFwlh3tsyDhkCn","2021-11-06 19:33:18","2021-11-06 19:35:13","2021-11-06 19:35:13","","8820","hev","phev, bev","not_sure","1","Gasoline","","driveway","","3","probablyNot","definitelyNot","1948","female","","white","","college_some","retired","detached","","own","","1","moderate","","no","Nice survey!  Short  and to the point, easy to understand."
"k0jO6oLGlYZ69oFcCne2MRH9b5WFaUZ9dEzP8j_k4gJjKHu3OsZUFfxEhBNIPJig","2021-11-06 20:18:12","2021-11-06 20:20:02","2021-11-06 20:20:02","","4058","hev","hev, phev, bev","not_sure","2","Gasoline","","shared_garage","","2","probablyNot","definitelyNot","1949","female","","white","","hs","retired","detached","","own","","2","moderate","","no",""
"CcNWB9GLEcKmbmbUOSv1IiCp22PzQ97PLvKcvZCJUYfIV-TuNkfVb56VT-xVFgj3","2021-11-06 20:49:30","2021-11-06 20:52:13","2021-11-06 20:52:13","","6585","hev","phev, bev","not_sure","3","Gasoline","","driveway","","2","probablyNot","probablyNot","1945","female","","white","","degree_associate","retired","detached","","own","","2","conservative","","no",""
"BHQT4Ra0g1pWSFnX0H3OvdThTbxAj_jXLaPgdzkG8xHv28Y6ux1_YUQAV77aNd6d","2021-11-06 20:57:12","2021-11-06 21:05:54","2021-11-06 21:05:54","","2126","hev","phev","not_sure","1","Gasoline","","street","","2","probablyNot","probablyNot","1948","female","","white","","hs","retired","townhome","","own","","2","very_conservative","","yes",""
"e63S5kpSuzg1ltX7wLSEGE_rQG7YxaYLdiUdYp1jTSIzt9MCZrPNv9DYYzmltIxB","2021-11-06 21:00:23","2021-11-06 21:01:54","2021-11-06 21:01:54","","5834","phev","bev","not_sure","1","Gasoline","","shared_lot","","3","maybe","definitelyNot","1970","male","","black","","degree_associate","employed_under40","apartment","","rent","","2","liberal","","yes",""
"jfp1bzUtAVLqO3gT_bJLqsWdXYlTBLiWrm1x1OHjCJMXxNDLU_VY2hrIY7Mp_tqm","2021-11-06 21:01:15","2021-11-06 21:02:09","2021-11-06 21:02:09","","2419","hev, phev","hev","7500","3","Gasoline","","street, SFH","","2","probablyYes","probablyYes","1997","male","","asian, black","","college_some","not_employed_not_looking","detached","","rent","","3","prefer_not_say","","no",""
"bcpmGkko8mCM9AUSHBP2qcaL_92fquTT0rP1PA3Kqx4GsDXs7XqSSt31oFsk1qYG","2021-11-06 21:28:53","2021-11-06 21:30:49","2021-11-06 21:30:49","","6501","hev","phev","not_sure","1","Gasoline","","driveway","","3","maybe","probablyNot","1956","female","","white","","hs","retired","detached","","rent","","1","very_conservative","","no",""
"xvGtTYeLDhJGlTdVGOnOBIcVZVvRQ9x04qrslwLlwVfXUs3D1Y3vTTVogW0WaTLC","2021-11-06 21:57:41","2021-11-06 22:01:01","2021-11-06 22:01:01","","781","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1938","female","","white","","hs","retired","detached","","own","","1","conservative","","no","None"
"xp31OiZEpWOFjiMN29YOc1bG64RXTe3QehjiOgQgBrDnIhXiwRkYpM2PtFfIK03K","2021-11-06 22:19:47","2021-11-06 22:21:41","2021-11-06 22:21:41","","9182","hev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","probablyNot","probablyNot","1951","female","","white","","hs","retired","mobile","","own","","2","liberal","","no",""
"0Tjkv2YgJLJP55--H8Z87SrTjaDyWVkicWaY0HFjrFc9pO8IsND0kqCp_bJ_2V4J","2021-11-06 22:22:19","2021-11-06 22:24:16","2021-11-06 22:24:16","","8191","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","3","probablyNot","probablyNot","1946","male","","white","","hs","retired","detached","","own","","2","very_conservative","","no",""
"IdrLTyuHgZHzjBjNoa5dtMAiH6bYClGjuncp06plB6f4XfGON4pvPofmSmUHF5Sf","2021-11-06 22:24:46","2021-11-06 22:27:34","2021-11-06 22:27:34","","4790","hev, phev","hev, phev","7500","2","Gasoline","","driveway","","2","probablyYes","probablyYes","1959","female","","white","","degree_associate","retired","mobile","","own","","3","moderate","","no",""
"hZLZWVfKPz5WFGp9Dqjl9heavqiHpGMlI5j-YnHE6iIbFOJjAPDlystpOaELEBQ-","2021-11-06 22:44:10","2021-11-06 22:46:41","2021-11-06 22:46:41","","3925","hev","phev","2500","1","Gasoline","","shared_garage","","2","definitelyYes","maybe","1952","male","","white","","degree_associate","employed_under40","condo","","own","","1","conservative","","no","no thoughts"
"Ai7VtXwyjzO2xvWb0ybCoSVFIzOaT_U07M_cRW-BiE0X3VF3AdtFGXpsQMvmLexc","2021-11-06 22:49:24","2021-11-06 22:51:04","2021-11-06 22:51:04","","6265","hev","phev","not_sure","1","Gasoline","","street","","2","definitelyNot","definitelyNot","1965","female","","white","","college_some","disabled","townhome","","rent","","4","very_conservative","","yes","i really enjoyed it"
"rJ59PF08i6PXStdI9H9LSyiPCljF5pQ1U7G1gfe-SwpJ64PPkvUjkQJleU4TuSGP","2021-11-06 22:55:06","2021-11-06 22:57:03","2021-11-06 22:57:03","","9627","hev","hev, phev, bev","5000","1","Gasoline","","driveway","","2","maybe","probablyYes","1962","female","","white","","degree_bs","employed_under40","detached","","own","","2","moderate","","yes",""
"NB5NCE7KfLP-1bBBy8PRF38ZNDmB5oYzjPZkOQwBv3GR6C2iaDOUAMYTErcUkRm6","2021-11-06 23:26:31","2021-11-06 23:29:12","2021-11-06 23:29:12","","442","phev","hev","not_sure","2","Gasoline","","driveway","","1","definitelyNot","definitelyNot","1946","female","","black","","college_some","retired","apartment","","rent","","1","moderate","","no",""
"rsxD0V3PH2ddTS7PULNgZuZaQ7He_aOYSCOn15aB0mgHIk5CpN748EouYg2ABEZh","2021-11-06 23:27:57","2021-11-06 23:29:37","2021-11-06 23:29:37","","8856","","hev, phev, bev","not_sure","1","Gasoline","","driveway, SFH","","3","probablyNot","probablyNot","1947","female","","white","","college_some","retired","detached","","own","","1","conservative","","no",""
"KMY21RmMmCX08kBSBug0rG5lzRS1rjXXGu96kgoolfr85yLA-BkR61ApErhCXg1c","2021-11-06 23:38:25","2021-11-06 23:40:11","2021-11-06 23:40:11","","2397","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","shared_garage","","3","probablyYes","probablyYes","1947","male","","white","","degree_bs","retired","condo","","own","","1","conservative","","no",""
"uBoQut8fLlKrJ8ToVCPpHpCyx7CfzTrJsnVYbLxs2TQTx1sr-MVx-xcbrma2rKIP","2021-11-06 23:53:42","2021-11-06 23:56:19","2021-11-06 23:56:19","","8306","hev, phev","phev, bev","2500","1","Gasoline","","street","","3","probablyYes","probablyNot","1955","male","","white","","hs","retired","detached","","rent","","1","liberal","","no","No comments "
"SJsnTbSC9c51cxDvrFv50uIZZydEA7tzvTuueljECAv4DcFmSUhdL4GApgzlCnYb","2021-11-07 00:25:45","2021-11-07 00:29:58","2021-11-07 00:29:59","","2065","hev, phev","phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","maybe","1945","female","","white","","college_some","retired","detached","","own","","1","moderate","","no","Good survey!!"
"7lVStJe8PG1DIGajMw1cI1upew1cr1O2xu_GUHwtKzFjr3bN2lABREVehLxJbewR","2021-11-07 00:27:13","2021-11-07 00:28:35","2021-11-07 00:28:36","","9557","hev, phev","phev","5000","2","Gasoline","","driveway","","2","definitelyYes","probablyNot","1965","female","","white","","college_some","employed_under40","detached","","own","","2","very_liberal","","no",""
"E6LIXwcBQ7zaBOkxYWoSBchunHfRbMolDw4dMxOlv1zwCiqdPSrQdedc0bknj4Wv","2021-11-07 00:47:28","2021-11-07 00:49:31","2021-11-07 00:49:32","","2054","hev","phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1954","female","","white","","degree_associate","retired","condo","","own","","1","moderate","","no",""
"KG18ZOzZ57NQlfa02BPImOKRc78FEHGN4yrUn5nhfkI0MMI-TE1jvb4U-vADRhY7","2021-11-07 00:51:47","2021-11-07 00:53:04","2021-11-07 00:53:05","","431","hev, phev","phev, bev","not_sure","2","Gasoline","","shared_lot","","1","probablyYes","maybe","1986","male","","white","","degree_bs","employed_over40","townhome","","own","","2","moderate","","no",""
"TpM4Z3l2G7rscr-XLOwE6wtReOvjne7JnSxe5qconjsu5pH4pGvulqQG-yvJ0xvV","2021-11-07 00:59:15","2021-11-07 01:01:28","2021-11-07 01:01:29","","3230","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","shared_lot","","2","maybe","maybe","1950","female","","white","","degree_bs","retired","apartment","","rent","","2","very_liberal","","no",""
"SVDtoqT1vdKdUWloCM3q8G9rw3pvepXHkljNOqQgBZJJQU3C2o8ff05mQ4a7idvG","2021-11-07 01:55:28","2021-11-07 01:56:41","2021-11-07 01:56:41","","2205","hev, phev","phev, bev","not_sure","1","Gasoline","","shared_lot","","3","maybe","maybe","1994","female","","white","","college_some","employed_over40","apartment","","rent","","1","moderate","","no",""
"QQZND2ZWn2PKg3mf7rpvlchYfLUZxmLG8k6PXuUhcowO6ybiEabeih2JVlHhCEnQ","2021-11-07 01:55:30","2021-11-07 01:57:30","2021-11-07 01:57:30","","6203","hev, phev","phev, bev","7500","2","Gasoline","","street, driveway, SFH","","1","probablyYes","maybe","1959","male","","white","","degree_bs","retired","detached","","own","","2","moderate","","no",""
"AHz3zGlrajAqAuheozvib6xyVe9ERYpDkMFc3ki9FCx7tjhVM7zgkcN9yHbKoAfk","2021-11-07 03:35:16","2021-11-07 03:37:17","2021-11-07 03:37:17","","5447","bev","phev","not_sure","1","Gasoline","","driveway","","2","definitelyNot","definitelyNot","1954","female","","white","","vocational","retired","mobile","","own","","2","liberal","","no",""
"BjQ-jVY4qxAkwQWFLU9ljQRNLDeZJ1pxHkaL8uzfPgDEXn_ixxY_c2V-yBtGU48c","2021-11-07 03:45:30","2021-11-07 03:46:53","2021-11-07 03:46:54","","5193","hev, phev","hev, phev, bev","not_sure","2","Gasoline","","driveway","","2","maybe","maybe","1999","female","","white","","hs","employed_under40","detached","","own","","3","moderate","","no",""
"r26VRPCt5JtiH0sgbHJZ7VxfQupzIt3X3M55NMMPH5brGOo7aWJv-FfnlKWLQXww","2021-11-07 03:51:21","2021-11-07 03:52:41","2021-11-07 03:52:41","","5351","","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","maybe","1991","female","","white","","college_some","not_employed_not_looking","apartment","","rent","","3","very_conservative","","no",""
"9H1YhUFBAmEksUPiR6EQmv-maKZCSh80UM5b478fSOlUeTqPVCKHtxnBfUydwFlp","2021-11-07 03:51:35","2021-11-07 03:53:55","2021-11-07 03:53:55","","5992","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","SFH","","2","maybe","probablyNot","1945","female","","white","","college_some","retired","detached","","own","","2","moderate","","no",""
"9hwv4jl2OfaPs67stwMGLYszbII94psoVpbnhmxMTiBCQ82ZMpKVc-84NTm8ipTI","2021-11-07 03:55:40","2021-11-07 03:58:56","2021-11-07 03:58:56","","3980","phev","phev, bev","not_sure","1","Gasoline","","shared_lot","","2","maybe","probablyNot","1952","male","","white","","degree_associate","retired","apartment","","rent","","2","very_conservative","","no","Very relevant"
"5uryj7gyz5QR32YwEeweZOBnDFoOKBKx4R6OC40i4yFwgo-iV_mXi7X0mLMNiWwI","2021-11-07 04:00:41","2021-11-07 04:02:13","2021-11-07 04:02:13","","5283","hev","","2500","2","Gasoline, Plug-In Hybrid","","SFH","","2","maybe","probablyNot","1989","male","","black","","hs","employed_under40","condo","","rent","","5 or more","conservative","","yes",""
"zDO9g1PMqHUQzI6bBNh2Ju6x8v4VcQ-Wo-Utk2O_cLqA5w9IafuzDDENje5CcnOD","2021-11-07 04:12:19","2021-11-07 04:14:10","2021-11-07 04:14:10","","1924","hev","bev","not_sure","1","Gasoline","","driveway, shared_garage","","3","maybe","maybe","1965","female","","white","","college_some","not_employed_not_looking","apartment","","rent","","2","moderate","","no",""
"wfhhF47hqdPk-zhhx-j7ZMBddmydk69a4aMr-CJlTGWh2IgBfFyt35DyxtxgISrs","2021-11-07 04:39:53","2021-11-07 04:42:52","2021-11-07 04:42:52","","9267","hev, phev","phev, bev","not_sure","2","Gasoline, Hybrid","","driveway, SFH","","2","probablyNot","definitelyNot","1956","male","","white","","degree_associate","retired","detached","","own","","2","moderate","","no",""
"AYR7kAatWxBoagM6G9dazOaL9GuBSuFfP7CbVxUGZ8QkNeoSLWg5pK9nuwtAcyIu","2021-11-07 05:41:52","2021-11-07 05:45:32","2021-11-07 05:45:32","","7164","hev, phev","hev, phev, bev","not_sure","1","Gasoline","","driveway","","2","maybe","probablyYes","1954","female","","white","","degree_associate","retired","condo","","own","","1","moderate","","no",""
"DDI0VFdTusyTrxU9m5w2rbXjYTQEHXc5FCRaPDJyKLr_0--hFKAk_RE8SrdT4_aX","2021-11-07 06:03:14","2021-11-07 06:04:10","2021-11-07 06:04:10","","7129","phev","phev","5000","2","","","street, SFH","","2","probablyYes","definitelyYes","1992","male","","black","","degree_associate","student","townhome","","own","","1","very_conservative","","no",""
"DMPAKWV7hU1Fd9t5pL9sre0XVePJa2cuXS8E1JpnjYm2BTGa-e8oKLGGOe_7A2tM","2021-11-07 06:30:38","2021-11-07 06:33:02","2021-11-07 06:33:02","","9854","hev, phev","hev, phev, bev","1000","1","Gasoline","","driveway","","2","maybe","maybe","1980","male","","white","","college_some","employed_over40","detached","","rent","","5 or more","moderate","","no",""
"Hi5NZV7_yejk55iW5FqqD28LL3hNfXUsOE7884IIItF0HQrz1RMA2w3447EyP03P","2021-11-07 06:41:39","2021-11-07 06:47:57","2021-11-07 06:47:57","","2938","hev","phev, bev","not_sure","2","Gasoline","","shared_lot","","3","maybe","maybe","1993","female","","white","","degree_associate","employed_under40","detached","","rent","","4","moderate","","no","Please make survey about the students over 18 that they looking for part-time work 
What kind of jobs they can apply for 
Thank you"
"E0GSCWT1C6IWG81YUn9xTkwNji-_gYt07_9qHG3QQ1xZzn9w2r8ZRTUd7_qwjvWR","2021-11-07 07:10:44","2021-11-07 07:13:02","2021-11-07 07:13:02","","6725","hev, phev","phev, bev","not_sure","1","Gasoline","","driveway","","3","definitelyYes","definitelyNot","1953","female","","white","","college_some","retired","detached","","own","","1","conservative","","no",""
